#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2ECAE
#Date Time: 2022-09-23 14:03:17.197
#Sample rate: 4e+06Hz
#Samples: 4096

Time (s),UART
0.00035775,X
0.000358,X
0.00035825,X
0.0003585,X
0.00035875,X
0.000359,X
0.00035925,X
0.0003595,X
0.00035975,X
0.00036,X
0.00036025,X
0.0003605,X
0.00036075,X
0.000361,X
0.00036125,X
0.0003615,X
0.00036175,X
0.000362,X
0.00036225,X
0.0003625,X
0.00036275,X
0.000363,X
0.00036325,X
0.0003635,X
0.00036375,X
0.000364,X
0.00036425,X
0.0003645,X
0.00036475,X
0.000365,X
0.00036525,X
0.0003655,X
0.00036575,X
0.000366,X
0.00036625,X
0.0003665,X
0.00036675,X
0.000367,X
0.00036725,X
0.0003675,X
0.00036775,X
0.000368,X
0.00036825,X
0.0003685,X
0.00036875,X
0.000369,X
0.00036925,X
0.0003695,X
0.00036975,X
0.00037,X
0.00037025,X
0.0003705,X
0.00037075,X
0.000371,X
0.00037125,X
0.0003715,X
0.00037175,X
0.000372,X
0.00037225,X
0.0003725,X
0.00037275,X
0.000373,X
0.00037325,X
0.0003735,X
0.00037375,X
0.000374,X
0.00037425,X
0.0003745,X
0.00037475,X
0.000375,X
0.00037525,X
0.0003755,X
0.00037575,X
0.000376,X
0.00037625,X
0.0003765,X
0.00037675,X
0.000377,X
0.00037725,X
0.0003775,X
0.00037775,X
0.000378,X
0.00037825,X
0.0003785,X
0.00037875,X
0.000379,X
0.00037925,X
0.0003795,X
0.00037975,X
0.00038,X
0.00038025,X
0.0003805,X
0.00038075,X
0.000381,X
0.00038125,X
0.0003815,X
0.00038175,X
0.000382,X
0.00038225,X
0.0003825,X
0.00038275,X
0.000383,X
0.00038325,X
0.0003835,X
0.00038375,X
0.000384,X
0.00038425,X
0.0003845,X
0.00038475,X
0.000385,X
0.00038525,X
0.0003855,X
0.00038575,X
0.000386,X
0.00038625,X
0.0003865,X
0.00038675,X
0.000387,X
0.00038725,X
0.0003875,X
0.00038775,X
0.000388,X
0.00038825,X
